[17:35:20.337] Namespace(root_path='/storage/nfs_createproject_tciadataset/FDG-PET-CT-Lesions/Processing/Mahan_codes_docus/SwinUnet/imagesTr', label_path='/storage/nfs_createproject_tciadataset/FDG-PET-CT-Lesions/Processing/Mahan_codes_docus/SwinUnet/labelsTr', dataset='TCIA', list_dir='./lists/lists_Synapse', num_classes=2, output_dir='output', max_iterations=10000, max_epochs=10, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.0001, img_size=400, seed=1234, cfg='configs/swin_tiny_patch4_window7_224_lite.yaml', data_aug='1', opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False)
[17:36:08.933] iteration on TRAIN 295 : loss : 0.373772
[17:36:09.078] iteration on TRAIN 296 : loss : 0.368963
[17:36:09.223] iteration on TRAIN 297 : loss : 0.361736
[17:36:09.367] iteration on TRAIN 298 : loss : 0.364729
[17:36:09.514] iteration on TRAIN 299 : loss : 0.369100
[17:36:09.660] iteration on TRAIN 300 : loss : 0.373736
[17:36:09.805] iteration on TRAIN 301 : loss : 0.363000
[17:36:09.949] iteration on TRAIN 302 : loss : 0.372376
[17:36:10.093] iteration on TRAIN 303 : loss : 0.373731
[17:36:10.237] iteration on TRAIN 304 : loss : 0.372975
[17:36:10.382] iteration on TRAIN 305 : loss : 0.372044
[17:36:10.526] iteration on TRAIN 306 : loss : 0.366390
[17:36:10.670] iteration on TRAIN 307 : loss : 0.369818
[17:36:10.815] iteration on TRAIN 308 : loss : 0.365175
[17:36:10.961] iteration on TRAIN 309 : loss : 0.366086
[17:36:11.106] iteration on TRAIN 310 : loss : 0.367859
[17:36:11.250] iteration on TRAIN 311 : loss : 0.375463
[17:36:11.394] iteration on TRAIN 312 : loss : 0.365729
[17:36:11.540] iteration on TRAIN 313 : loss : 0.360629
[17:36:11.686] iteration on TRAIN 314 : loss : 0.365269
[17:36:11.830] iteration on TRAIN 315 : loss : 0.365346
[17:36:11.975] iteration on TRAIN 316 : loss : 0.368395
[17:36:12.120] iteration on TRAIN 317 : loss : 0.369159
[17:36:12.265] iteration on TRAIN 318 : loss : 0.365015
[17:36:12.411] iteration on TRAIN 319 : loss : 0.377090
[17:36:12.555] iteration on TRAIN 320 : loss : 0.363538
[17:36:12.701] iteration on TRAIN 321 : loss : 0.375532
[17:36:12.845] iteration on TRAIN 322 : loss : 0.363841
[17:36:12.992] iteration on TRAIN 323 : loss : 0.375961
[17:36:13.136] iteration on TRAIN 324 : loss : 0.359747
[17:36:13.281] iteration on TRAIN 325 : loss : 0.373364
[17:36:13.426] iteration on TRAIN 326 : loss : 0.369373
[17:36:13.575] iteration on TRAIN 327 : loss : 0.365500
[17:36:13.720] iteration on TRAIN 328 : loss : 0.366054
[17:36:13.866] iteration on TRAIN 329 : loss : 0.357962
[17:36:14.011] iteration on TRAIN 330 : loss : 0.361623
[17:36:14.155] iteration on TRAIN 331 : loss : 0.380376
[17:36:14.298] iteration on TRAIN 332 : loss : 0.366030
[17:36:14.447] iteration on TRAIN 333 : loss : 0.361925
[17:36:14.591] iteration on TRAIN 334 : loss : 0.358059
[17:36:14.735] iteration on TRAIN 335 : loss : 0.363347
[17:36:14.880] iteration on TRAIN 336 : loss : 0.362765
[17:36:15.023] iteration on TRAIN 337 : loss : 0.373528
[17:36:15.166] iteration on TRAIN 338 : loss : 0.362691
[17:36:15.311] iteration on TRAIN 339 : loss : 0.359332
[17:36:15.455] iteration on TRAIN 340 : loss : 0.365623
[17:36:15.598] iteration on TRAIN 341 : loss : 0.370740
[17:36:15.742] iteration on TRAIN 342 : loss : 0.361646
[17:36:15.886] iteration on TRAIN 343 : loss : 0.359493
[17:36:16.030] iteration on TRAIN 344 : loss : 0.369932
[17:36:16.173] iteration on TRAIN 345 : loss : 0.365314
[17:36:16.318] iteration on TRAIN 346 : loss : 0.360834
[17:36:16.462] iteration on TRAIN 347 : loss : 0.375757
[17:36:16.609] iteration on TRAIN 348 : loss : 0.361912
[17:36:16.755] iteration on TRAIN 349 : loss : 0.373052
[17:36:16.898] iteration on TRAIN 350 : loss : 0.358329
[17:36:17.043] iteration on TRAIN 351 : loss : 0.366515
[17:36:17.187] iteration on TRAIN 352 : loss : 0.369927
[17:36:17.331] iteration on TRAIN 353 : loss : 0.364038
[17:36:17.474] iteration on TRAIN 354 : loss : 0.363592
[17:36:17.618] iteration on TRAIN 355 : loss : 0.366486
[17:36:17.762] iteration on TRAIN 356 : loss : 0.369317
[17:36:17.907] iteration on TRAIN 357 : loss : 0.356435
[17:36:18.050] iteration on TRAIN 358 : loss : 0.366883
[17:36:18.194] iteration on TRAIN 359 : loss : 0.364265
[17:36:18.340] iteration on TRAIN 360 : loss : 0.372005
[17:36:18.486] iteration on TRAIN 361 : loss : 0.372315
[17:36:18.631] iteration on TRAIN 362 : loss : 0.359536
[17:36:18.777] iteration on TRAIN 363 : loss : 0.366763
[17:36:18.922] iteration on TRAIN 364 : loss : 0.362594
[17:36:19.070] iteration on TRAIN 365 : loss : 0.362569
[17:36:19.217] iteration on TRAIN 366 : loss : 0.370874
[17:36:19.362] iteration on TRAIN 367 : loss : 0.354703
[17:36:19.508] iteration on TRAIN 368 : loss : 0.366557
[17:36:19.653] iteration on TRAIN 369 : loss : 0.356851
[17:36:19.798] iteration on TRAIN 370 : loss : 0.355044
[17:36:19.943] iteration on TRAIN 371 : loss : 0.361816
[17:36:20.089] iteration on TRAIN 372 : loss : 0.360298
[17:36:20.234] iteration on TRAIN 373 : loss : 0.364820
[17:36:20.379] iteration on TRAIN 374 : loss : 0.359601
[17:36:20.524] iteration on TRAIN 375 : loss : 0.362519
[17:36:20.669] iteration on TRAIN 376 : loss : 0.358080
[17:36:20.814] iteration on TRAIN 377 : loss : 0.355744
[17:36:20.958] iteration on TRAIN 378 : loss : 0.363243
[17:36:21.103] iteration on TRAIN 379 : loss : 0.358294
[17:36:21.248] iteration on TRAIN 380 : loss : 0.360997
[17:36:21.394] iteration on TRAIN 381 : loss : 0.373575
[17:36:21.540] iteration on TRAIN 382 : loss : 0.362901
[17:36:21.685] iteration on TRAIN 383 : loss : 0.368946
